,Filename,ContaminationFraction,NumLearners,NumObservationsPerLearner,Parameter_Iteration,F1_Median,F1_Range,ARI_Median
1199,wbc,0.15,100,auto,0,0.4338661338661337,0.0,0.8790894806650679
1200,wbc,0.2,100,auto,0,0.3570661512027492,0.022827632662225875,0.8336291101408022
1201,wbc,0.25,100,auto,0,0.32201372997711664,0.02702702702702722,0.8238647786438348
1202,wbc,LOF,100,auto,0,0.5275510204081633,0.050119331742243464,0.8905735641572774
1203,wbc,IF,100,auto,0,0.5215234102026555,0.00702576112412185,0.90369760535201
1204,wbc,0,1,auto,0,0.0,0.0,1.0
1205,wbc,0,2,auto,0,0.0,0.0,1.0
1206,wbc,0,4,auto,0,0.0,0.0,1.0
1207,wbc,0,8,auto,0,0.0,0.0,1.0
1208,wbc,0,16,auto,0,0.0,0.0,1.0
1209,wbc,0,32,auto,0,0.0,0.0,1.0
1210,wbc,0,64,auto,0,0.0,0.0,1.0
1211,wbc,0,128,auto,0,0.0,0.0,1.0
1212,wbc,0,256,auto,0,0.0,0.0,1.0
1213,wbc,0,512,auto,0,0.0,0.0,1.0
1214,wbc,0,100,0.05,0,0.0,0.0,1.0
1215,wbc,0,100,0.1,0,0.0,0.0,1.0
1216,wbc,0,100,0.2,0,0.0,0.0,1.0
1217,wbc,0,100,0.5,0,0.0,0.0,1.0
1218,wbc,0,100,1,0,0.0,0.0,1.0
1219,wine,0,100,auto,0,0.0,0.0,1.0
1220,wine,0.05,100,auto,0,0.05,1.0,0.7346681364304112
1221,wine,0.1,100,auto,0,0.13913043478260864,0.3333333333333333,0.7167224057480174
1222,wine,0.15,100,auto,0,0.2689655172413793,0.18750000000000008,0.6848008914451374
1223,wine,0.2,100,auto,0,0.29539682539682544,0.09090909090909086,0.7192681354160056
1224,wine,0.25,100,auto,0,0.2728222996515679,0.009063444108761351,0.7061270802508186
1225,wine,LOF,100,auto,0,0.3043010752688171,0.09333333333333335,0.7121986499481794
1226,wine,IF,100,auto,0,0.2692307692307693,0.14285714285714302,0.7424412774398501
1227,wine,0,1,auto,0,0.0,0.0,1.0
1228,wine,0,2,auto,0,0.0,0.0,1.0
1229,wine,0,4,auto,0,0.0,0.0,1.0
1230,wine,0,8,auto,0,0.0,0.0,1.0
1231,wine,0,16,auto,0,0.0,0.0,1.0
1232,wine,0,32,auto,0,0.0,0.0,1.0
1233,wine,0,64,auto,0,0.0,0.0,1.0
1234,wine,0,128,auto,0,0.0,0.0,1.0
1235,wine,0,256,auto,0,0.0,0.0,1.0
1236,wine,0,512,auto,0,0.0,0.0,1.0
1237,wine,0,100,0.05,0,0.0,0.0,1.0
1238,wine,0,100,0.1,0,0.0,0.0,1.0
1239,wine,0,100,0.2,0,0.0,0.0,1.0
1240,wine,0,100,0.5,0,0.0,0.0,1.0
1241,wine,0,100,1,0,0.0,0.0,1.0
