Filename,Method,OutlierFraction,NumTrials,BiasCorrection,NumOGKIterations,UnivariateEstimator,ReweightingMethod,NumConcentrationSteps,StartMethod,Parameter_Iteration,F1_Median,F1_Range,ARI_Median
optdigits,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pima,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.35646420088225306,0.0,0.9978677854713859
pima,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.4679089026915113,0.0,1.0
pima,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.340632603406326,0.0,1.0
pima,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.26086956521739124,0.0,1.0
pima,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.2737283714459612,0.0,0.9985450320505779
pima,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.28668271322889466,0.0009781545484185909,0.9968087151286691
pima,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.2915601023017903,0.0,1.0
pima,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.3025059435841418,0.0053424766765010085,0.9969558884112609
pima,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.3286545211414903,0.0072102669747504,0.9807869308983104
pima,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.35265060839011175,0.007365992522980883,0.9825467478609402
pima,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.35452992634629904,0.004330526214864355,0.9891967756155295
pima,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.3554896650693679,0.005519558435325099,0.9955952366432966
pima,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.3559345169595228,0.0008920606601248749,0.9921425657440431
pima,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.35492242128269724,0.003244382190616351,0.9890656219374787
pima,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.3571938425291561,0.0020832462065283977,0.9934738774935273
pima,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.3560208904110513,0.0008920606601248749,0.9922681506827117
pima,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.3573280402433513,0.0011890606420927286,0.995076899449309
pima,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.3556487705171184,0.0,0.9933645365963031
satellite,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.6807804700395401,0.00021048923861825882,0.998446219925764
satellite,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.6257088846880909,0.0,1.0
satellite,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.6887149709669275,0.0,1.0
satellite,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.5084145261293179,0.0,1.0
satellite,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.5478678747024764,0.00037759097550162053,0.9993804241345218
satellite,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.6545798564696649,0.000604759130720615,0.9988328942179717
satellite,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.6708204094652711,0.0024129356530916417,0.9940909384070746
satellite,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.6879960000816838,0.00012554927809164726,0.9987544418419563
satellite,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.683869408158907,0.0001222942399412611,0.9993957113921209
satellite,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.6802867327316078,0.0006701650696025229,0.9978167201363838
satellite,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.6800306520394679,0.000435036043381042,0.9982647232550355
satellite,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.6802530712897913,0.0003236485438593336,0.9981944591612399
satellite,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.6806196901902065,0.00012026458208060336,0.99787281318368
satellite,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.6807660763684145,0.00017486983195685204,0.9987401102710394
satellite,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.6807323236971117,0.0002104874302372037,0.9987540945330293
satellite,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.6807466863420931,0.0002104874302372037,0.9991880118378779
satellite,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.68073232739444,0.00020863773160570824,0.9988660494207503
satellite,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.6808121931448473,0.00021048923861825882,0.9990200244447786
satellite,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.6798147362838443,0.0003303348422412086,0.9971604745526329
satimage-2,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.08531612955045516,0.000600961538461653,0.9972218422374367
satimage-2,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0773420479302832,0.0,1.0
satimage-2,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.09441489361702118,0.0,1.0
satimage-2,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.1168339831059129,0.000411353352530186,0.999292170041127
satimage-2,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.11081641886194768,0.0006830506385376652,0.9980268970805052
satimage-2,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.09984540676574269,0.0007032348804503109,0.9975002571434213
satimage-2,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.09457844552414872,0.0005829378001039637,0.9977708610531555
satimage-2,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.09259272025694898,0.0006518904823990525,0.997393065386752
satimage-2,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.08858398795353624,0.0005458454737731944,0.9965858371731698
satimage-2,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.08527507767566553,0.0,0.9979881871387197
satimage-2,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.08534176864416546,0.0007514503968217361,0.9972693904281155
satimage-2,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.08533147473898653,0.0005258470125105689,0.9970780792086693
satimage-2,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.08525462562792921,0.0004505180958102038,0.9979563073770022
satimage-2,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.08530082750973036,0.0008260457431293774,0.9971421417613101
satimage-2,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.08533659395934752,0.0,0.9976047828680469
satimage-2,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.08533151182290774,0.0005258357264270408,0.9976205929593388
satimage-2,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.08528535286705359,0.00022530980097639907,0.9970948800895456
satimage-2,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.08536225756447707,0.0007514277941175646,0.9980034394892843
satimage-2,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.08480653537956746,0.0002985965959987357,0.9965878911972554
thoracic_surgery,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.2893081761006289,0.0,1.0
thoracic_surgery,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thoracic_surgery,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
thyroid,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.16103896103896104,0.0,1.0
thyroid,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.1431870669745958,0.0,1.0
thyroid,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.1834319526627219,0.0,1.0
thyroid,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.2450066577896138,0.0,1.0
thyroid,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.22991368393917969,0.0,0.9979003743787834
thyroid,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.2048458149779735,0.0,1.0
thyroid,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.19695063051669978,0.0005293806246690864,0.998911891873271
thyroid,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.19076923076923072,0.0,1.0
thyroid,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.17450062009597903,0.00046926325668686966,0.9982806111153418
thyroid,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.16105291588827114,0.0,0.9997798893176341
thyroid,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.16103896103896104,0.0,1.0
thyroid,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.16103896103896104,0.0,1.0
thyroid,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.16103896103896104,0.0,1.0
thyroid,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.16103896103896104,0.0,1.0
thyroid,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.16103896103896104,0.0,1.0
thyroid,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.16105291588827114,0.0,0.9997798893176341
thyroid,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.16105291588827114,0.0,0.9997798893176341
thyroid,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.16103896103896104,0.0,1.0
thyroid,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.16084402747829513,0.00043233895373977,0.9989733908976888
vertebral,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.09886815212133457,1.0,0.40418644970065964
vertebral,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.027027027027027,0.0,1.0
vertebral,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
vertebral,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
vertebral,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
vertebral,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
vertebral,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.987054946716388
vertebral,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.040610183467326325,0.0,0.6440615648600503
vertebral,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0396078431372549,0.0,0.6429415419032938
vertebral,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.1007737456470315,0.7346913235591412,0.4692692306858269
vertebral,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.051691875328796634,1.0,0.25426966203227575
vertebral,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.12632553021208479,0.7181208053691275,0.4243765313826292
vertebral,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.03896718055424192,0.0,0.6401106424135204
vertebral,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.058667114977794574,1.0,0.5259373792873634
vertebral,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.09731902084843261,1.0,0.4179044346882664
vertebral,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.039809863339275095,0.0,0.6418448546619783
vertebral,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.038098693759071114,0.0,0.6422271224679315
vertebral,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.01818181818181818,0.0,0.8
vertebral,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.11456723819010786,1.0,0.4238761336316696
visualizing_livestock,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
vowels,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.12474727056445004,0.001812909048286679,0.9751831047719892
vowels,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.275,0.0,1.0
vowels,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.31906614785992227,0.0,1.0
vowels,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.44025596276905166,0.0,0.9980892893159394
vowels,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.43076923076923085,0.0,0.9902685449129661
vowels,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.3892523130782696,0.001741149158444491,0.997159384508098
vowels,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.3599983774203362,0.0016420361247947322,0.9774460229799786
vowels,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.30451016408013104,0.0018552875695730822,0.9783782616998575
vowels,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.23426048844518657,0.007331368277992477,0.982777557867244
vowels,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.12461964386836973,0.0,0.9994504452733831
vowels,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.12463768115942028,0.0,1.0
vowels,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.12463768115942028,0.0,1.0
vowels,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.12463768115942028,0.0,1.0
vowels,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.12467433374096415,0.0,0.9913984940380105
vowels,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.12465608564322225,0.0,0.9897838309716959
vowels,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.12472754696812287,0.002178649237472649,0.9734492203752073
vowels,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.12478413626910127,0.0016348773841960555,0.9735018213870656
vowels,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.12454812073678645,0.001268083450342431,0.9795709430588971
vowels,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.12453024393615555,0.0014471780028945769,0.9766491717944785
wbc,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.21955529953012362,0.002610966057441276,0.9486591986830452
wbc,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.22826086956521738,0.0,1.0
wbc,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.2307692307692307,0.0,1.0
wbc,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.34426229508196726,0.0,1.0
wbc,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.328125,0.0,1.0
wbc,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.3068044920010749,0.002749770852429076,0.9754073584472392
wbc,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.2926068467542845,0.020833333333333336,0.9714714098006497
wbc,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.2799697999213823,0.006077178358258435,0.9493984405543625
wbc,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.25288632418917795,0.00826112151799799,0.896590469980776
wbc,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.2214108573925438,0.004605711636083041,0.9340832611482169
wbc,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.2202522129221775,0.0019697964543662753,0.9346557401279924
wbc,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.22001825611442904,0.004581595545784991,0.9505051568004034
wbc,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.21921412467183296,0.002610966057441276,0.9548928212512193
wbc,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.21979034825734023,0.003926728480088724,0.9290221749646501
wbc,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.21932503637222892,0.002610966057441276,0.929027528380662
wbc,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.2194419763005838,0.0045807389527387585,0.9144838308836782
wbc,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.21853047450231794,0.0025974025974026703,0.9457335296904199
wbc,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.21830011956954962,0.0,0.9425625334693385
wbc,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.21649829685297872,0.0038660050616766387,0.918528459500389
wine,fmcd,0.5,500,1,2,tauscale,rfch,10,classical,0,0.4883418131261221,0.021333731165150013,0.8833704011289762
wine,ogk,0.5,500,1,2,tauscale,rfch,10,classical,0,0.3030303030303029,0.0,1.0
wine,olivehawkins,0.5,500,1,2,tauscale,rfch,10,classical,0,0.4347826086956522,0.0,1.0
wine,fmcd,0.05,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,1.0
wine,fmcd,0.1,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.9782018850320076
wine,fmcd,0.2,500,1,2,tauscale,rfch,10,classical,0,0.5953654188948307,0.014925373134328356,0.9431717973338776
wine,fmcd,0.25,500,1,2,tauscale,rfch,10,classical,0,0.5349296665086138,0.013333333333333388,0.9556746981937365
wine,fmcd,0.3,500,1,2,tauscale,rfch,10,classical,0,0.51693657219973,0.012987012987012896,0.9750358258186056
wine,fmcd,0.4,500,1,2,tauscale,rfch,10,classical,0,0.486759581881533,0.00900900900900905,0.9624910570470009
wine,fmcd,0.5,2,1,2,tauscale,rfch,10,classical,0,0.4643382932856617,0.022427440633245376,0.7552463893114554
wine,fmcd,0.5,5,1,2,tauscale,rfch,10,classical,0,0.5018998639755722,0.021886439753874984,0.8504976148751688
wine,fmcd,0.5,10,1,2,tauscale,rfch,10,classical,0,0.49902617707495756,0.018752930145335293,0.8932397330920716
wine,fmcd,0.5,25,1,2,tauscale,rfch,10,classical,0,0.49339896055422816,0.030869845142489367,0.8615326777451364
wine,fmcd,0.5,50,1,2,tauscale,rfch,10,classical,0,0.4928530913216109,0.01234567901234569,0.8796461755125701
wine,fmcd,0.5,100,1,2,tauscale,rfch,10,classical,0,0.4953145057766367,0.01234567901234569,0.8705290656783673
wine,fmcd,0.5,250,1,2,tauscale,rfch,10,classical,0,0.49181226223200125,0.02135231316725984,0.8657233783944596
wine,fmcd,0.5,750,1,2,tauscale,rfch,10,classical,0,0.49768605378361475,0.01234567901234569,0.9351883843952251
wine,fmcd,0.5,1000,1,2,tauscale,rfch,10,classical,0,0.4822218620857305,0.012048192771084413,0.8629342400630178
wine,fmcd,0.5,500,0,2,tauscale,rfch,10,classical,0,0.4378073052448631,0.010989010989010973,0.8734233603516781
CastMetal1,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
CastMetal1,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
CastMetal1,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
CostaMadre1,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
CostaMadre1,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
CostaMadre1,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
KnuggetChase3,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
KnuggetChase3,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
KnuggetChase3,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
KungChi3,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
KungChi3,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
KungChi3,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
MeanWhile1,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
MeanWhile1,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
MeanWhile1,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
MegaWatt1,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
MegaWatt1,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
MegaWatt1,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
PieChart1,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
PieChart1,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
PieChart1,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
PieChart2,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
PieChart2,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
PieChart2,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
PieChart3,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
PieChart3,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
PieChart3,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
