Filename,n_estimators,max_samples,contamination,max_features,bootstrap,n_jobs,warm_start,Parameter_Iteration,F1_Median,F1_Range,ARI_Median
analcatdata_challenger,512,0.5,auto,1.0,False,None,False,1,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,0.6,auto,1.0,False,None,False,1,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,0.7,auto,1.0,False,None,False,1,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,0.8,auto,1.0,False,None,False,1,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,0.9,auto,1.0,False,None,False,1,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,1.0,auto,1.0,False,None,False,1,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,auto,auto,0.1,False,None,False,1,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,auto,auto,0.2,False,None,False,1,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,auto,auto,0.3,False,None,False,1,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,auto,auto,0.4,False,None,False,1,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,auto,auto,0.5,False,None,False,1,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,auto,auto,0.6,False,None,False,1,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,auto,auto,0.7,False,None,False,1,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,auto,auto,0.8,False,None,False,1,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,auto,auto,0.9,False,None,False,1,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,auto,auto,1.0,True,None,False,1,0.12639123942259828,0.069612671369626,0.6206808712441989
analcatdata_challenger,512,auto,auto,1.0,False,1,False,1,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,auto,auto,1.0,False,None,True,1,0.12121212121212119,0.0,1.0
analcatdata_chlamydia,512,0.1,auto,1.0,False,None,False,1,0.31385082390876484,0.028109046266009987,0.3238967084562464
analcatdata_chlamydia,512,0.2,auto,1.0,False,None,False,1,0.3187199086501181,0.0,0.4807060248208041
analcatdata_chlamydia,512,0.3,auto,1.0,False,None,False,1,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,0.4,auto,1.0,False,None,False,1,0.3172465362533091,0.0,0.47682149756364806
analcatdata_chlamydia,512,0.5,auto,1.0,False,None,False,1,0.3195983478137018,0.0,0.8
analcatdata_chlamydia,512,0.6,auto,1.0,False,None,False,1,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,0.7,auto,1.0,False,None,False,1,0.3195983478137018,0.0,0.8
analcatdata_chlamydia,512,0.8,auto,1.0,False,None,False,1,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,0.9,auto,1.0,False,None,False,1,0.3195983478137018,0.0,0.8
analcatdata_chlamydia,512,1.0,auto,1.0,False,None,False,1,0.3195983478137018,0.0,0.8
analcatdata_chlamydia,512,auto,auto,0.1,False,None,False,1,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,auto,auto,0.2,False,None,False,1,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,auto,auto,0.3,False,None,False,1,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,auto,auto,0.4,False,None,False,1,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,auto,auto,0.5,False,None,False,1,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,auto,auto,0.6,False,None,False,1,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,auto,auto,0.7,False,None,False,1,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,auto,auto,0.8,False,None,False,1,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,auto,auto,0.9,False,None,False,1,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,auto,auto,1.0,True,None,False,1,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,auto,auto,1.0,False,1,False,1,0.3195983478137018,0.0,0.8
analcatdata_chlamydia,512,auto,auto,1.0,False,None,True,1,0.31932773109243706,0.0,1.0
analcatdata_lawsuit,512,0.1,auto,1.0,False,None,False,1,0.24858461364994994,0.005719651698822019,0.8757716092204819
analcatdata_lawsuit,512,0.2,auto,1.0,False,None,False,1,0.2901614456332616,0.009582417582417473,0.926507574833278
analcatdata_lawsuit,512,0.3,auto,1.0,False,None,False,1,0.2975435700142265,0.006904357475736154,0.9114992012625915
analcatdata_lawsuit,512,0.4,auto,1.0,False,None,False,1,0.28247234425873924,0.019625272224580576,0.9051053985114528
analcatdata_lawsuit,512,0.5,auto,1.0,False,None,False,1,0.2710014441435712,0.026769408935014043,0.9205799643161836
analcatdata_lawsuit,512,0.6,auto,1.0,False,None,False,1,0.2751466991021724,0.006896551724137926,0.9388085938009089
analcatdata_lawsuit,512,0.7,auto,1.0,False,None,False,1,0.2728524508421425,0.02389889295386506,0.9468333348548341
analcatdata_lawsuit,512,0.8,auto,1.0,False,None,False,1,0.2721689447134695,0.026238706359826166,0.9507575803616017
analcatdata_lawsuit,512,0.9,auto,1.0,False,None,False,1,0.2670962866133363,0.025995452315065472,0.9342344597544597
analcatdata_lawsuit,512,1.0,auto,1.0,False,None,False,1,0.2667942564673371,0.0345647765009632,0.946445168774092
analcatdata_lawsuit,512,auto,auto,0.1,False,None,False,1,0.2409298055829106,0.017327278723901596,0.8966618820405764
analcatdata_lawsuit,512,auto,auto,0.2,False,None,False,1,0.24567213165389265,0.021576822888300335,0.8706774827851809
analcatdata_lawsuit,512,auto,auto,0.3,False,None,False,1,0.2467346428958901,0.0227736096776266,0.8811458864905929
analcatdata_lawsuit,512,auto,auto,0.4,False,None,False,1,0.24734548152014466,0.039349794856135135,0.8892975223068034
analcatdata_lawsuit,512,auto,auto,0.5,False,None,False,1,0.2706694586287412,0.033231911368911835,0.9294140341272454
analcatdata_lawsuit,512,auto,auto,0.6,False,None,False,1,0.2709057536784069,0.0727614540485691,0.9208410952249635
analcatdata_lawsuit,512,auto,auto,0.7,False,None,False,1,0.27714009598744227,0.051787175989086054,0.9040418406341347
analcatdata_lawsuit,512,auto,auto,0.8,False,None,False,1,0.2642561146920498,0.008927058762201297,0.9562351475745067
analcatdata_lawsuit,512,auto,auto,0.9,False,None,False,1,0.26460833774309467,0.01785774061245212,0.9457027234525697
analcatdata_lawsuit,512,auto,auto,1.0,True,None,False,1,0.2617671685360197,0.013793103448275728,0.9142193411926052
analcatdata_lawsuit,512,auto,auto,1.0,False,1,False,1,0.26865001808278044,0.009615384615384397,0.9239598692051274
analcatdata_lawsuit,512,auto,auto,1.0,False,None,True,1,0.2600310230689193,0.02065974203858019,0.9408247818571718
analcatdata_neavote,512,0.1,auto,1.0,False,None,False,1,0.11990046639717993,0.008748545038110586,0.8404678856714786
analcatdata_neavote,512,0.2,auto,1.0,False,None,False,1,0.12406773221799464,0.018404907975460412,0.8582853142834815
analcatdata_neavote,512,0.3,auto,1.0,False,None,False,1,0.1307422402159244,0.009708737864077499,0.9188038950132937
analcatdata_neavote,512,0.4,auto,1.0,False,None,False,1,0.1381698840043428,0.006896551724137981,0.8484838755686043
analcatdata_neavote,512,0.5,auto,1.0,False,None,False,1,0.14831714032564794,0.02038819115968046,0.7754735427916963
analcatdata_neavote,512,0.6,auto,1.0,False,None,False,1,0.15773814947885473,0.013893254542025344,0.8450737890615687
analcatdata_neavote,512,0.7,auto,1.0,False,None,False,1,0.13435753275375908,0.24787294384571756,0.8085723974762301
analcatdata_neavote,512,0.8,auto,1.0,False,None,False,1,0.11632818752400165,0.026671119805334292,0.8632452892525375
analcatdata_neavote,512,0.9,auto,1.0,False,None,False,1,0.08816811720062676,0.01861098502042673,0.8789657176919546
analcatdata_neavote,512,1.0,auto,1.0,False,None,False,1,0.08718321045795603,0.016306274370790054,0.9019334286347939
analcatdata_neavote,512,auto,auto,0.1,False,None,False,1,0.1591492834267731,0.14725211237091054,0.7858360365693781
analcatdata_neavote,512,auto,auto,0.2,False,None,False,1,0.15908543841645387,0.15174043490959313,0.7479686206936376
analcatdata_neavote,512,auto,auto,0.3,False,None,False,1,0.15501749454667876,0.11738380085997593,0.723066025352637
analcatdata_neavote,512,auto,auto,0.4,False,None,False,1,0.15043496511394405,0.11589543228467161,0.7514192699866039
analcatdata_neavote,512,auto,auto,0.5,False,None,False,1,0.16647995779508382,0.0725903682977319,0.7571270186070537
analcatdata_neavote,512,auto,auto,0.6,False,None,False,1,0.138859743897559,0.13795421069942373,0.7645228994703216
analcatdata_neavote,512,auto,auto,0.7,False,None,False,1,0.08933637327413707,0.036463423462554725,0.872226080745118
analcatdata_neavote,512,auto,auto,0.8,False,None,False,1,0.08639090418776202,0.026347701466211355,0.8855758666236784
analcatdata_neavote,512,auto,auto,0.9,False,None,False,1,0.10802133146402766,0.1876657824933688,0.8412028117298374
analcatdata_neavote,512,auto,auto,1.0,True,None,False,1,0.14053470177723892,0.023849254229456024,0.5717429471359987
analcatdata_neavote,512,auto,auto,1.0,False,1,False,1,0.09097055195806349,0.010989010989010636,0.9410692761074838
analcatdata_neavote,512,auto,auto,1.0,False,None,True,1,0.08624832973584125,0.01075268817204285,0.9402307771164747
annthyroid,512,0.1,auto,1.0,False,None,False,1,0.3098350192355814,0.011259683512515519,0.9560574148293585
annthyroid,512,0.2,auto,1.0,False,None,False,1,0.2977913126756139,0.013092616862800341,0.9500236707143835
annthyroid,512,0.3,auto,1.0,False,None,False,1,0.284615778294954,0.005680836718695817,0.9590268005958666
annthyroid,512,0.4,auto,1.0,False,None,False,1,0.28149895893663957,0.007220263018280518,0.953109628940861
annthyroid,512,0.5,auto,1.0,False,None,False,1,0.27090602116408874,0.011680061778100338,0.9525065446475652
annthyroid,512,0.6,auto,1.0,False,None,False,1,0.27180838031353377,0.014583675397191041,0.9509162685775205
annthyroid,512,0.7,auto,1.0,False,None,False,1,0.26137782005092386,0.02181462900652629,0.9402476095708636
annthyroid,512,0.8,auto,1.0,False,None,False,1,0.25523215886786604,0.01099256665077135,0.953042923634966
annthyroid,512,0.9,auto,1.0,False,None,False,1,0.2515063378604756,0.012937064579147143,0.9507879567049836
annthyroid,512,1.0,auto,1.0,False,None,False,1,0.24548645088488166,0.012466787586772337,0.9455758532531159
annthyroid,512,auto,auto,0.1,False,None,False,1,0.37201341026254564,0.043796267421924766,0.9149951515880071
annthyroid,512,auto,auto,0.2,False,None,False,1,0.3685838245747411,0.019283485601920076,0.9096920531306211
annthyroid,512,auto,auto,0.3,False,None,False,1,0.37561350994301324,0.023474471428426975,0.9006845959945821
annthyroid,512,auto,auto,0.4,False,None,False,1,0.3376271043312971,0.015221250235332199,0.9291763694267977
annthyroid,512,auto,auto,0.5,False,None,False,1,0.3357125582856063,0.020544754684608667,0.9322252490457023
annthyroid,512,auto,auto,0.6,False,None,False,1,0.3313401310106231,0.0119245143338895,0.9291387660053446
annthyroid,512,auto,auto,0.7,False,None,False,1,0.327007859208217,0.0161940127832287,0.9349920718979661
annthyroid,512,auto,auto,0.8,False,None,False,1,0.33039356508224743,0.016640949742368242,0.9334891915999844
annthyroid,512,auto,auto,0.9,False,None,False,1,0.3233010134516157,0.011608414953139837,0.9364787556755685
annthyroid,512,auto,auto,1.0,True,None,False,1,0.3231138176385757,0.017180740506086534,0.9383516964268097
annthyroid,512,auto,auto,1.0,False,1,False,1,0.32457145718921865,0.011192784576054698,0.9434812454931626
annthyroid,512,auto,auto,1.0,False,None,True,1,0.32391637871221,0.009487217535724964,0.9439477759755044
appendicitis,512,0.1,auto,1.0,False,None,False,1,0.47220037333103704,0.014705882352941103,0.9142569494294719
appendicitis,512,0.2,auto,1.0,False,None,False,1,0.457415134442501,0.01861993428258484,0.9198346484836114
appendicitis,512,0.3,auto,1.0,False,None,False,1,0.4405057216354261,0.04101182831700091,0.9091107125824737
appendicitis,512,0.4,auto,1.0,False,None,False,1,0.4284106965250648,0.008403361344537853,0.9091257841928108
appendicitis,512,0.5,auto,1.0,False,None,False,1,0.39521252991782807,0.03359519955785393,0.8490596380391362
appendicitis,512,0.6,auto,1.0,False,None,False,1,0.3937991974728933,0.0,0.9292080134938326
appendicitis,512,0.7,auto,1.0,False,None,False,1,0.3902555406939424,0.017151666987858874,0.922608357803636
appendicitis,512,0.8,auto,1.0,False,None,False,1,0.4033973589435774,0.010101010101010154,0.9394281649854441
appendicitis,512,0.9,auto,1.0,False,None,False,1,0.3852329507196033,0.06031917771165809,0.8966875197447081
appendicitis,512,1.0,auto,1.0,False,None,False,1,0.34809295111039834,0.08057292938967099,0.9179614491442877
appendicitis,512,auto,auto,0.1,False,None,False,1,0.43298663587350755,0.020591715976331373,0.8992429788955564
appendicitis,512,auto,auto,0.2,False,None,False,1,0.435985665674107,0.0761575351186182,0.8781112794171604
appendicitis,512,auto,auto,0.3,False,None,False,1,0.40482848458532344,0.0,0.9763439618546569
appendicitis,512,auto,auto,0.4,False,None,False,1,0.4049149659863945,0.0075566750629723145,0.9520807418404967
appendicitis,512,auto,auto,0.5,False,None,False,1,0.38858429248973714,0.06984144401163118,0.916342565300213
appendicitis,512,auto,auto,0.6,False,None,False,1,0.39193082536745805,0.03176564657992292,0.9481402301263878
appendicitis,512,auto,auto,0.7,False,None,False,1,0.39989207523897624,0.03942307692307693,0.9495578006890038
appendicitis,512,auto,auto,0.8,False,None,False,1,0.3920675300647548,0.04212860310421281,0.9300587799249994
appendicitis,512,auto,auto,0.9,False,None,False,1,0.37750890028873385,0.06200649444580234,0.9088429053540794
appendicitis,512,auto,auto,1.0,True,None,False,1,0.4735032686263742,0.007407407407407405,0.9256600010145186
appendicitis,512,auto,auto,1.0,False,1,False,1,0.3833042964333436,0.04233523040205613,0.9108760282596136
appendicitis,512,auto,auto,1.0,False,None,True,1,0.36901779123333245,0.05340389871410602,0.92669892373682
ar1,512,0.1,auto,1.0,False,None,False,1,0.15835083765306884,0.03117101937657974,0.7698690185313904
ar1,512,0.2,auto,1.0,False,None,False,1,0.19501711761623416,0.04565267263133756,0.8130301371574379
ar1,512,0.3,auto,1.0,False,None,False,1,0.23347423818012053,0.025724519700423193,0.9321279144992002
ar1,512,0.4,auto,1.0,False,None,False,1,0.2455479845897303,0.015384615384615427,0.9460254934723252
ar1,512,0.5,auto,1.0,False,None,False,1,0.2606989247311827,0.016393442622950827,0.9485171140784874
ar1,512,0.6,auto,1.0,False,None,False,1,0.25591465264435226,0.01587301587301575,0.9352123286887595
ar1,512,0.7,auto,1.0,False,None,False,1,0.26500556173526135,0.012244897959183708,0.9561428577688176
ar1,512,0.8,auto,1.0,False,None,False,1,0.2740229885057472,0.0,0.9474538945727455
ar1,512,0.9,auto,1.0,False,None,False,1,0.2862262641572986,0.03571428571428559,0.8927452547573453
ar1,512,1.0,auto,1.0,False,None,False,1,0.29926874657909136,0.0,0.8947854064821749
ar1,512,auto,auto,0.1,False,None,False,1,0.28092683816821745,0.017543859649122688,0.8739349425344418
ar1,512,auto,auto,0.2,False,None,False,1,0.29017444879513843,0.01818181818181818,0.9008917484850354
ar1,512,auto,auto,0.3,False,None,False,1,0.2925109118212566,0.013574660633484115,0.912503878598526
ar1,512,auto,auto,0.4,False,None,False,1,0.28568874293012225,0.017543859649122688,0.911237811853712
ar1,512,auto,auto,0.5,False,None,False,1,0.2944970738074186,0.0323914541695382,0.8978667431940083
ar1,512,auto,auto,0.6,False,None,False,1,0.3003871836975285,0.0471899837275918,0.9160019238986745
ar1,512,auto,auto,0.7,False,None,False,1,0.28629194560229043,0.031274805524686346,0.8907334843323327
ar1,512,auto,auto,0.8,False,None,False,1,0.2970218236425132,0.03703703703703691,0.9162596062201547
ar1,512,auto,auto,0.9,False,None,False,1,0.290483207724587,0.049906953138216706,0.9154180736635935
ar1,512,auto,auto,1.0,True,None,False,1,0.18243816583270345,0.0397793365998097,0.835913557993411
ar1,512,auto,auto,1.0,False,1,False,1,0.2977712657712657,0.027787307032589956,0.9035216499791241
ar1,512,auto,auto,1.0,False,None,True,1,0.29882946682946676,0.014218009478672937,0.9268973206790343
ar3,512,0.1,auto,1.0,False,None,False,1,0.46865742952699474,0.030303030303030314,0.8132607401570803
ar3,512,0.2,auto,1.0,False,None,False,1,0.4655492912884217,0.038461538461538596,0.8141228951218636
ar3,512,0.3,auto,1.0,False,None,False,1,0.5942857142857141,0.0,0.9742057629145532
ar3,512,0.4,auto,1.0,False,None,False,1,0.5999999999999999,0.0,1.0
ar3,512,0.5,auto,1.0,False,None,False,1,0.6063157894736841,0.0,0.9732960184192767
ar3,512,0.6,auto,1.0,False,None,False,1,0.6284210526315789,0.0,0.984979010360843
ar3,512,0.7,auto,1.0,False,None,False,1,0.6350877192982456,0.0,0.9843344205200125
ar3,512,0.8,auto,1.0,False,None,False,1,0.6526315789473683,0.027027027027026945,0.9582251213866999
ar3,512,0.9,auto,1.0,False,None,False,1,0.6906088751289989,0.021276595744680937,0.9463354672400303
ar3,512,1.0,auto,1.0,False,None,False,1,0.6781862745098041,0.028571428571428713,0.9310212444579041
ar3,512,auto,auto,0.1,False,None,False,1,0.6459649122807016,0.027027027027026945,0.9417729236866117
ar3,512,auto,auto,0.2,False,None,False,1,0.6750902992776058,0.04867765427366811,0.9083873184359191
ar3,512,auto,auto,0.3,False,None,False,1,0.666344169246646,0.0594641690263559,0.9063013852296018
ar3,512,auto,auto,0.4,False,None,False,1,0.6740196078431371,0.028571428571428713,0.9254418364236588
ar3,512,auto,auto,0.5,False,None,False,1,0.6825206398348813,0.028571428571428713,0.9290933168381525
ar3,512,auto,auto,0.6,False,None,False,1,0.686029411764706,0.028571428571428713,0.9371946415345559
ar3,512,auto,auto,0.7,False,None,False,1,0.6589138286893704,0.052492990369377,0.8894083553859087
ar3,512,auto,auto,0.8,False,None,False,1,0.6617647058823529,0.05380333951762521,0.9086164306306328
ar3,512,auto,auto,0.9,False,None,False,1,0.6737745098039216,0.052535404294198326,0.9266957925643532
ar3,512,auto,auto,1.0,True,None,False,1,0.45940128836680555,0.04710535778496947,0.7463165665287996
ar3,512,auto,auto,1.0,False,1,False,1,0.6938725490196079,0.0,0.9660494569314723
ar3,512,auto,auto,1.0,False,None,True,1,0.6903637770897834,0.0,0.9510604515953136
ar4,512,0.1,auto,1.0,False,None,False,1,0.5032036422339518,0.04680290046143712,0.819763706989411
ar4,512,0.2,auto,1.0,False,None,False,1,0.5369096756901635,0.021333731165149892,0.9094286118867638
ar4,512,0.3,auto,1.0,False,None,False,1,0.5932906590801329,0.023639362286970902,0.9467582318930946
ar4,512,0.4,auto,1.0,False,None,False,1,0.5864082569964923,0.01986754966887413,0.9196699243886955
ar4,512,0.5,auto,1.0,False,None,False,1,0.5636602368220015,0.037735849056603626,0.9302383162859736
ar4,512,0.6,auto,1.0,False,None,False,1,0.5533519492841126,0.011583011583011607,0.9467604245475792
ar4,512,0.7,auto,1.0,False,None,False,1,0.5306904433327584,0.03946908836884394,0.9268032775903494
ar4,512,0.8,auto,1.0,False,None,False,1,0.5067644183773216,0.011952191235059749,0.9387019079182268
ar4,512,0.9,auto,1.0,False,None,False,1,0.5230107526881719,0.016393442622950827,0.9416042357287114
ar4,512,1.0,auto,1.0,False,None,False,1,0.5265591397849463,0.012244897959183706,0.9558238232422213
ar4,512,auto,auto,0.1,False,None,False,1,0.5693682795698926,0.011857707509881374,0.9654560804101172
ar4,512,auto,auto,0.2,False,None,False,1,0.5298924731182796,0.0,0.9773606523755609
ar4,512,auto,auto,0.3,False,None,False,1,0.5264516129032257,0.016393442622950827,0.9660409785633416
ar4,512,auto,auto,0.4,False,None,False,1,0.5281720430107526,0.012244897959183706,0.9702858562429238
ar4,512,auto,auto,0.5,False,None,False,1,0.5316129032258065,0.0,0.9872653669612531
ar4,512,auto,auto,0.6,False,None,False,1,0.5264516129032257,0.016393442622950827,0.9578953976184649
ar4,512,auto,auto,0.7,False,None,False,1,0.5299999999999999,0.0,0.975581620654056
ar4,512,auto,auto,0.8,False,None,False,1,0.5281720430107526,0.012244897959183706,0.9702858562429238
ar4,512,auto,auto,0.9,False,None,False,1,0.5333333333333333,0.0,1.0
ar4,512,auto,auto,1.0,True,None,False,1,0.5389721254355401,0.009009009009008882,0.9023852813343486
ar4,512,auto,auto,1.0,False,1,False,1,0.528279569892473,0.0,0.9656453595457573
ar4,512,auto,auto,1.0,False,None,True,1,0.5298924731182796,0.0,0.9773606523755609
ar6,512,0.1,auto,1.0,False,None,False,1,0.3780365187871465,0.044900077861406804,0.8872614519436473
ar6,512,0.2,auto,1.0,False,None,False,1,0.35680860546146986,0.02312373225152128,0.9387772617448819
ar6,512,0.3,auto,1.0,False,None,False,1,0.36384323594849904,0.012987012987012957,0.9536696646490116
ar6,512,0.4,auto,1.0,False,None,False,1,0.3689505294768452,0.010033444816053535,0.9593446579753363
ar6,512,0.5,auto,1.0,False,None,False,1,0.3688228985287809,0.04507572363114978,0.887309159368598
ar6,512,0.6,auto,1.0,False,None,False,1,0.31993595825426946,0.01587301587301586,0.9454702257106097
ar6,512,0.7,auto,1.0,False,None,False,1,0.31861559139784945,0.01587301587301586,0.949100927821043
ar6,512,0.8,auto,1.0,False,None,False,1,0.3301747311827957,0.0,0.9560706693296759
ar6,512,0.9,auto,1.0,False,None,False,1,0.332332220986281,0.0,0.9712602106871466
ar6,512,1.0,auto,1.0,False,None,False,1,0.3426108374384237,0.012658227848101293,0.9452425557611507
ar6,512,auto,auto,0.1,False,None,False,1,0.33348164627363736,0.0,0.9380378191872379
ar6,512,auto,auto,0.2,False,None,False,1,0.33816939456539014,0.012765957446808536,0.945896138934191
ar6,512,auto,auto,0.3,False,None,False,1,0.3391625615763546,0.01694915254237286,0.9560706756358144
ar6,512,auto,auto,0.4,False,None,False,1,0.33678160919540223,0.012765957446808536,0.9704920876048185
ar6,512,auto,auto,0.5,False,None,False,1,0.3380872927591504,0.01694915254237286,0.9507340485053788
ar6,512,auto,auto,0.6,False,None,False,1,0.33931087451665864,0.01694915254237286,0.9429584408445068
ar6,512,auto,auto,0.7,False,None,False,1,0.34137931034482755,0.012658227848101293,0.9609706777162643
ar6,512,auto,auto,0.8,False,None,False,1,0.33678160919540223,0.012765957446808536,0.9752527925490955
ar6,512,auto,auto,0.9,False,None,False,1,0.3426929392446634,0.01694915254237286,0.9451510743339182
ar6,512,auto,auto,1.0,True,None,False,1,0.37944010234424297,0.020825929348212435,0.920341411534652
ar6,512,auto,auto,1.0,False,1,False,1,0.3427670957148154,0.012658227848101293,0.9245472596886523
ar6,512,auto,auto,1.0,False,None,True,1,0.3414614121510673,0.01694915254237286,0.9349700173081463
arsenic-female-bladder,512,0.1,auto,1.0,False,None,False,1,0.28477851217217975,0.012745955429975924,0.8556966859207589
arsenic-female-bladder,512,0.2,auto,1.0,False,None,False,1,0.2866490711033349,0.018072939383432084,0.8924501062861308
arsenic-female-bladder,512,0.3,auto,1.0,False,None,False,1,0.2812340597538271,0.024658341650338998,0.8417803878207187
arsenic-female-bladder,512,0.4,auto,1.0,False,None,False,1,0.2729051211606322,0.026603134016180228,0.8666544612674362
arsenic-female-bladder,512,0.5,auto,1.0,False,None,False,1,0.27013295225172995,0.03354996333833536,0.8523444478431573
arsenic-female-bladder,512,0.6,auto,1.0,False,None,False,1,0.2629851336333208,0.03217079559312169,0.851010042865209
arsenic-female-bladder,512,0.7,auto,1.0,False,None,False,1,0.26209069149382824,0.024896917746066807,0.8378249295086625
arsenic-female-bladder,512,0.8,auto,1.0,False,None,False,1,0.2554001587949476,0.038583908398778496,0.8613688504499478
arsenic-female-bladder,512,0.9,auto,1.0,False,None,False,1,0.25025063880844145,0.027224005490477855,0.889664780647194
arsenic-female-bladder,512,1.0,auto,1.0,False,None,False,1,0.2566219593310904,0.030077947480403187,0.8824911195638423
arsenic-female-bladder,512,auto,auto,0.1,False,None,False,1,0.24573786445290452,0.027263194310965716,0.841399574095855
arsenic-female-bladder,512,auto,auto,0.2,False,None,False,1,0.2577168210505684,0.06590951952397044,0.7723054825958497
arsenic-female-bladder,512,auto,auto,0.3,False,None,False,1,0.25447176823206336,0.025536308895360287,0.7984096533142601
arsenic-female-bladder,512,auto,auto,0.4,False,None,False,1,0.2466706075070078,0.039070563281362485,0.8160556841274852
arsenic-female-bladder,512,auto,auto,0.5,False,None,False,1,0.2615171458227274,0.021110229331909668,0.8289902844193054
arsenic-female-bladder,512,auto,auto,0.6,False,None,False,1,0.2516892998320165,0.020846018757955338,0.8432343812178661
arsenic-female-bladder,512,auto,auto,0.7,False,None,False,1,0.2646925490622176,0.013173600654197004,0.8124153907646521
arsenic-female-bladder,512,auto,auto,0.8,False,None,False,1,0.2659105666642667,0.021905599863348432,0.8605464365146666
arsenic-female-bladder,512,auto,auto,0.9,False,None,False,1,0.26266353785121116,0.017766180719066983,0.8558408052481085
arsenic-female-bladder,512,auto,auto,1.0,True,None,False,1,0.2854064841104123,0.025824612540563126,0.8296430114977009
arsenic-female-bladder,512,auto,auto,1.0,False,1,False,1,0.26417847056541127,0.017290479461119206,0.8693684043536234
arsenic-female-bladder,512,auto,auto,1.0,False,None,True,1,0.2709585586124506,0.02297834695106137,0.8551515173092312
arsenic-female-lung,512,0.1,auto,1.0,False,None,False,1,0.13484613673559895,0.018760121395421794,0.8478348073232155
arsenic-female-lung,512,0.2,auto,1.0,False,None,False,1,0.16133424583271222,0.01075929189346714,0.8616861706784111
arsenic-female-lung,512,0.3,auto,1.0,False,None,False,1,0.17423052743681694,0.02926192377079191,0.8467282862256919
arsenic-female-lung,512,0.4,auto,1.0,False,None,False,1,0.18236252809764258,0.010318339454482262,0.8714535513236994
arsenic-female-lung,512,0.5,auto,1.0,False,None,False,1,0.18485908138108348,0.02994556225137389,0.8704222697193228
arsenic-female-lung,512,0.6,auto,1.0,False,None,False,1,0.18858490234219372,0.01638989326000837,0.8651998345162095
arsenic-female-lung,512,0.7,auto,1.0,False,None,False,1,0.19725250012041726,0.016669104669618677,0.8810401103318309
arsenic-female-lung,512,0.8,auto,1.0,False,None,False,1,0.20421083739746373,0.024652849998444422,0.8643756578101031
arsenic-female-lung,512,0.9,auto,1.0,False,None,False,1,0.21830945171015506,0.02123778008350301,0.8660522560535101
arsenic-female-lung,512,1.0,auto,1.0,False,None,False,1,0.20751112105826497,0.018232098031506723,0.8706648037932654
arsenic-female-lung,512,auto,auto,0.1,False,None,False,1,0.217199770504683,0.06331950513241036,0.8172139837446788
arsenic-female-lung,512,auto,auto,0.2,False,None,False,1,0.2213192417545944,0.04524284854120232,0.7926781815231997
arsenic-female-lung,512,auto,auto,0.3,False,None,False,1,0.22747985731746864,0.05074626865671644,0.8097037510625037
arsenic-female-lung,512,auto,auto,0.4,False,None,False,1,0.2257703880531164,0.05288389900733955,0.781019672817656
arsenic-female-lung,512,auto,auto,0.5,False,None,False,1,0.19247318228452545,0.022079865168276428,0.8495326849245073
arsenic-female-lung,512,auto,auto,0.6,False,None,False,1,0.19844974559175402,0.038761139153735864,0.8450016603037496
arsenic-female-lung,512,auto,auto,0.7,False,None,False,1,0.19195682383072193,0.03814091530516097,0.8401652278457942
arsenic-female-lung,512,auto,auto,0.8,False,None,False,1,0.19096468948005113,0.022294156783741803,0.8550720683372578
arsenic-female-lung,512,auto,auto,0.9,False,None,False,1,0.18953977210204925,0.045258557317369864,0.8559510186876446
arsenic-female-lung,512,auto,auto,1.0,True,None,False,1,0.13728927050110803,0.02110790089573167,0.8303242343999876
arsenic-female-lung,512,auto,auto,1.0,False,1,False,1,0.1834146170317129,0.013076688188011252,0.8501240797598684
arsenic-female-lung,512,auto,auto,1.0,False,None,True,1,0.19054668538128597,0.021011289345915476,0.8755771269583001
arsenic-male-bladder,512,0.1,auto,1.0,False,None,False,1,0.15169027034283053,0.024024976218931977,0.8213194983485402
